file,vDCRe_beta_SK11_CD8_naive_beta.p,vDCRe_beta_SK11_CD8_EM_beta.p,vDCRe_beta_SK11_CD8_EMRA_beta.p,vDCRe_beta_SK11_CD8_CM_beta.p,vDCRe_beta_SK11_CD4_naive_beta.p,vDCRe_beta_SK11_CD4_EM_beta.p,vDCRe_beta_SK11_CD4_EMRA.p,vDCRe_beta_SK11_CD4_CM_beta.p,vDCRe_beta_EG10_CD8_naive_beta.p,vDCRe_beta_EG10_CD8_EM_beta.p,vDCRe_beta_EG10_CD8_EMRA_beta.p,vDCRe_beta_EG10_CD8_CM_beta.p,vDCRe_beta_EG10_CD4_naive_beta.p,vDCRe_beta_EG10_CD4_EM_beta.p,vDCRe_beta_EG10_CD4_EMRA_beta.p,vDCRe_beta_EG10_CD4_CM_beta.p,vDCRe_alpha_SK11_CD4_naive_alpha.p,vDCRe_alpha_SK11_CD4_EM_alpha.p,vDCRe_alpha_SK11_CD4_EMRA.p,vDCRe_alpha_SK11_CD4_CM_alpha.p,vDCRe_alpha_EG10_CD8_naive_alpha.p,vDCRe_alpha_EG10_CD8_EM_alpha.p,vDCRe_alpha_EG10_CD8_EMRA_alpha.p,vDCRe_alpha_EG10_CD8_CM_alpha.p,vDCRe_alpha_EG10_CD4_naive_alpha.p,vDCRe_alpha_EG10_CD4_EM_alpha.p,vDCRe_alpha_EG10_CD4_EMRA_alpha.p,vDCRe_alpha_EG10_CD4_CM_alpha.p,dcr_KS07_CD8_naive-3_beta.p,dcr_KS07_CD8_naive-3_alpha.p,dcr_KS07_CD8_naive-2_beta.p,dcr_KS07_CD8_naive-2_alpha.p,dcr_KS07_CD8_naive-1_beta.p,dcr_KS07_CD8_naive-1_alpha.p,dcr_KS07_CD8_EM_beta.p,dcr_KS07_CD8_EM_alpha.p,dcr_KS07_CD8_EMRA_beta.p,dcr_KS07_CD8_EMRA_alpha.p,dcr_KS07_CD8_CM_beta.p,dcr_KS07_CD8_CM_alpha.p,dcr_KS07_CD4_naive-4_beta.p,dcr_KS07_CD4_naive-4_alpha.p,dcr_KS07_CD4_naive-2_beta.p,dcr_KS07_CD4_naive-2_alpha.p,dcr_KS07_CD4_naive-1_beta.p,dcr_KS07_CD4_naive-1_alpha.p,dcr_KS07_CD4_EM_beta.p,dcr_KS07_CD4_EM_alpha.p,dcr_KS07_CD4_EMRA_beta.p,dcr_KS07_CD4_EMRA_alpha.p,dcr_KS07_CD4_CM_beta.p,dcr_KS07_CD4_CM_alpha.p,dcr_alpha_SK11_CD8_naive_alpha.p,dcr_alpha_SK11_CD8_EM_alpha.p,dcr_alpha_SK11_CD8_EMRA_alpha.p,dcr_alpha_SK11_CD8_CM_alpha.p
vDCRe_alpha_SK11_CD4_CM_alpha.p,9.631226545308016e-19,8.344451720467136e-19,2.5300288000781967e-18,9.454653914429763e-19,7.900760400593838e-19,1.1214420442566204e-18,8.104180191823376e-19,9.721044679132136e-19,8.00508066144837e-19,1.5379217109076996e-18,8.433012590104087e-19,7.156923982871585e-19,4.503657824859262e-19,6.488651997861494e-19,6.00349911703071e-19,6.117565423979331e-19,2.595739134557769e-10,3.3451415058400806e-06,3.488435788894397e-13,2.0045278826678572e-05,8.312524143969123e-18,9.709267265676003e-14,2.2611576600243414e-15,1.5721714685464878e-18,1.3917050549534292e-10,1.3901550047817857e-10,3.4442715189464446e-10,1.8010696302723512e-14,7.418756075227836e-19,4.722045451410408e-16,5.242552478920879e-19,9.084364296085069e-10,7.710342412664307e-19,3.3808765344792895e-16,8.757192265827123e-19,1.1798992321632989e-18,9.077984865175138e-19,1.4613870405252534e-15,1.0793889099004543e-18,8.384952705447792e-13,5.339923284876092e-19,1.8101966312861296e-15,6.286742407992794e-19,2.761223012059811e-14,6.519096409893738e-19,4.057102089277672e-08,1.5664481208730632e-18,7.243047258700377e-15,1.1707620718877832e-18,9.027062018662457e-13,5.017299983886245e-19,3.756039104756166e-15,7.409056242358025e-14,3.576095113145357e-13,7.135028764109334e-18,9.484587976992973e-15
vDCRe_alpha_EG10_CD8_naive_alpha.p,1.0621295023564282e-19,1.0976946429169574e-19,3.029518685342591e-19,1.610410771983719e-19,1.2246091639341815e-19,1.4576707084108133e-19,2.063972400294039e-19,1.2062949560099906e-19,1.9268618794349055e-19,3.158682187487718e-19,1.1090043789608738e-19,1.1256776638696007e-19,1.3513993529370963e-19,1.5927371667284728e-19,1.23620209686777e-19,1.2204729984777162e-19,1.797760875845876e-13,1.0386896181412193e-14,2.5603904593446444e-13,3.0496095065112484e-17,3.273423773052148e-07,7.998320263094523e-10,4.7414051110211645e-11,2.569188519096146e-19,1.363463163608528e-13,6.782071555628743e-16,2.600969134730806e-10,5.382599095803494e-13,1.416610111573238e-19,3.189021874582068e-06,1.0479553305080058e-19,6.399016269637563e-15,1.1355871907323137e-19,1.4007091872556518e-13,1.0421078588638017e-19,1.5338093032606795e-10,7.984126525397804e-20,2.149717247086143e-11,1.555234857316888e-19,4.4315863294837584e-10,7.478392948924353e-20,1.1672776102822556e-17,9.656870741045025e-20,3.79811603062504e-15,1.092503913748757e-19,2.8360686817057417e-13,1.9882230933889385e-19,2.0655877309121236e-18,7.726579795006994e-20,3.9014814390979006e-12,8.599951714306464e-20,1.98312573189145e-15,1.4657998415711293e-14,2.0881949208876228e-15,8.011832779944628e-16,5.96844657239332e-14
vDCRe_alpha_EG10_CD8_EM_alpha.p,1.2384423548807699e-14,7.337301158873218e-15,9.039305072256427e-15,1.2142767189848879e-14,3.263681635119949e-14,9.12697590620601e-15,6.548631710907098e-15,3.356725290346009e-14,9.859051358342388e-15,7.667736929162025e-15,5.706041637666093e-15,7.503805778287967e-15,3.261684849955002e-15,3.3684238715599565e-14,8.15660874732559e-15,8.443752222018445e-15,7.462891291300176e-15,1.4238544849030562e-10,3.272060897040538e-14,4.52254092264758e-14,9.627281779037646e-07,162693.3248060019,7.812597459519111e-14,0.007293713250524475,1.0109174365085369e-14,4.141687861221327e-15,1.2029254981585287e-11,3.667290278825177e-12,5.1450372444226547e-14,9.456487075036171e-15,1.724443329728812e-14,2.4166112362712575e-13,1.921079908321616e-14,3.1672349459626434e-10,1.0119932088132501e-14,1.1701000443289326e-11,6.8884930245387604e-15,1.8992577397534122e-10,5.2562532922274536e-14,2.73233926466131e-08,9.750607709605232e-15,1.0277344990046336e-14,8.355972396202216e-15,0.013208305870078006,5.566067595139427e-15,3.3979513468670825e-06,6.3402965844811495e-15,1.0615943447809017e-14,3.175397985610028e-15,5.564564644408032e-14,6.7783295359545374e-15,5.593843725603146e-12,1.7621791617722675e-10,5.093758683794994e-14,2.1758876549755862e-14,1.961423362352302e-12
vDCRe_alpha_EG10_CD8_EMRA_alpha.p,7.625162347007468e-16,2.66655070830109e-16,4.849267737296706e-16,7.119968733800205e-16,6.296545620362885e-16,7.646463982912967e-16,9.878713806643035e-16,1.0591465871234868e-15,6.614900208727643e-16,2.3840217689552773e-15,7.158031727839019e-16,6.354686832541623e-16,8.502831567539792e-16,3.3550832592923186e-16,2.0636507070930526e-16,1.220143183781408e-15,1.0398159713732599e-15,5.329948281545053e-12,5.4140992002016305e-14,7.463925176483256e-16,7.140824249310603e-10,6.872618118790764e-14,216.08859895148902,0.4267539817532553,1.0232259957606336e-06,3.642059601502895e-15,1.0812876404930773e-11,5.326396111671461e-15,3.340079830925076e-16,1.3311171066994454e-14,1.0950851974475623e-15,6.07328117880473e-12,2.720010368567832e-16,6.415404323469204e-16,8.0291297529536335e-16,8.022201454146748e-13,5.403620091720639e-16,5.166617099069097e-11,6.134117779768131e-16,1.0370844922441821e-15,2.093592280072312e-16,3.845475574701019e-08,6.535335003134757e-16,1.03823151034687e-11,1.6142686499395426e-15,2.2015273085369505e-11,9.447364097065399e-16,2.8459529018508283e-16,8.928069102960043e-17,6.22070310518816e-15,1.0871245846568727e-15,1.0389791948356613e-15,6.6514105566943575e-16,7.419372630092067e-12,1.6574028540269686e-15,2.85245053279068e-15
vDCRe_alpha_EG10_CD8_CM_alpha.p,1.0381730731633294e-16,1.248290811284953e-16,2.18582118199583e-16,1.4075437052995868e-16,5.0763881945028404e-17,1.3276261587342912e-16,2.1031275009167038e-16,6.406668975439952e-17,1.2561686451383745e-16,3.431198540446731e-16,5.3226305686366794e-17,6.225889681919338e-17,1.0780629563898523e-16,1.0501230712843167e-16,1.018962227701741e-16,6.723160178459011e-17,0.0005656395413962,1.1518350056977901e-16,2.5332437074407914e-16,1.6844376435218577e-16,6.535128074220652e-17,5.737917752050715e-05,0.06127286770612225,3.352523597864258,2.1711296302556238e-16,1.0496673593582833e-10,2.589810648165275e-13,1.3769783707013637e-16,5.406550515116229e-17,5.893876917172633e-09,7.420937820644589e-17,3.590549238852909e-10,1.9150368961917782e-16,9.987163524270145e-17,1.2885199319596292e-16,5.353638490807676e-05,7.368416120417411e-17,1.3616305602450425e-09,1.7573082477170612e-16,3.1873549267342095e-09,4.4225419558089296e-17,1.0962056638680507e-12,5.691850244150257e-17,7.355237727891884e-17,8.239632523288254e-17,1.2201779086248364e-13,3.017425610273332e-16,3.849513701806006e-15,7.245478528938707e-17,4.288981100211242e-10,1.4905808029844595e-16,3.2227812833671363e-16,0.00015001744358824354,8.229814172664178e-16,1.4862494100341903e-13,3.3821463812261993e-09
vDCRe_alpha_EG10_CD4_naive_alpha.p,5.989511613840886e-20,5.790239165349177e-20,1.1289917334263925e-19,5.3131827024158806e-20,3.6564922978219817e-20,7.319445685580472e-20,5.884839369786481e-20,4.256090477510081e-20,4.437559441463787e-20,5.788528756969553e-20,4.549190751809855e-20,4.8688724060146037e-20,3.240819027985946e-20,4.9838071911184587e-20,5.097998592702344e-20,3.440783818494834e-20,1.42128713544058e-07,1.1553767201489937e-13,1.4684440757102541e-13,5.238926075788301e-11,1.378302783125187e-13,1.029539743899386e-13,1.3018663939215202e-09,5.8102264100337526e-15,5.021110513908049e-08,8.116427598220862e-15,9.15991587019948e-09,7.739003009958902e-18,5.253434217701342e-20,8.768711887042944e-15,3.862089854391967e-20,3.374564651175314e-16,5.536197596631264e-20,1.8628633659548039e-13,5.732687956800629e-20,1.5285401811910876e-15,5.55584115947312e-20,2.4089424729622053e-17,6.338676688692272e-20,3.081558935352659e-15,3.687609730391584e-20,4.150576110286595e-15,3.382544928393666e-20,2.0783110230192878e-12,4.9135455385904966e-20,4.386780730195918e-15,5.611810919474317e-20,2.431761190450012e-16,6.596803902160454e-20,8.376307623522004e-14,3.664470021106092e-20,4.8098777376559705e-17,5.468799649413466e-10,1.0767769785634214e-15,2.5737571111709767e-14,2.4372872470891184e-10
vDCRe_alpha_EG10_CD4_EM_alpha.p,1.8945213314510785e-18,1.5678873147431815e-18,4.375892890586516e-18,2.2322651639321746e-18,1.8714168932696387e-18,1.6626799206693023e-18,1.2539757571002896e-18,1.6171269888396596e-18,2.314903146250897e-18,2.55077728965941e-18,3.2906008443758887e-18,1.7779648198136423e-18,1.178322390606326e-18,3.038727850305439e-18,1.0632525286632874e-18,1.2309426433902316e-18,1.8221254582144646e-18,8.761195673911287e-16,2.25622786539015e-12,1.9737737701641444e-10,1.676306292019617e-16,1.0284750175287619e-14,3.712691723909269e-14,5.598146202157545e-11,2.5470653340170456e-15,0.00020732446117245414,1.6506520939670946e-16,1.1156649672151719e-15,2.6070220494940986e-18,4.6796582899167524e-12,1.0057083304018226e-18,1.2430275438771386e-09,1.521463103985892e-18,2.2707666772477945e-11,2.2250260741285364e-18,3.3588823465785685e-07,2.1261619531701787e-18,7.144859044912155e-17,2.490715950934139e-18,4.575671618079567e-10,9.386496256190598e-19,3.770905911836618e-14,1.7290848772932103e-18,2.180934913771188e-18,1.983628520320006e-18,2.954111781641793e-14,1.4651300433685367e-18,5.531205752839929e-13,1.3441210289128014e-18,3.4540346227349574e-18,9.472347978473635e-19,3.718193877176651e-17,1.2364414306551663e-07,2.6864269379491767e-17,7.829199295122534e-13,6.53883949372379e-18
vDCRe_alpha_EG10_CD4_EMRA_alpha.p,7.870783825012473e-16,3.1729261441775907e-16,6.389248928479865e-16,2.0130305118341905e-15,3.428825186714899e-16,3.738174641081768e-16,8.07843887548389e-16,9.503521077010786e-16,2.376650745150985e-16,6.052606149914926e-16,5.3615196352871e-16,3.478441503597775e-16,7.970338973579395e-16,2.2173235313315685e-16,1.5365876441988803e-16,6.083290844694665e-16,6.127717974947797e-16,5.622370862103722e-13,2.5158592736559476e-12,3.1430721037085644e-09,8.168463239530304e-09,4.8660149474864794e-11,1.1242185142830835e-11,1.507632797135401e-13,8.618181739335898e-06,5.838555089148543e-16,93.25441452467011,2.1422354277556685e-15,6.998821415764731e-16,2.9019561816617673e-16,2.6096103568143286e-16,4.0383547701614934e-12,8.622999476331347e-16,1.6585730529172047e-07,7.37608410515115e-16,9.388017168750364e-08,3.021046563511619e-16,9.65008572006987e-06,9.148834974490932e-16,5.533967482266105e-07,4.468178671297792e-16,5.060528537135865e-16,2.2464004332215984e-16,1.1344915719427742e-15,4.773062910832675e-16,3.2709790287198783e-09,5.38095872087302e-16,5.074353499985246e-10,2.4111990182061453e-16,1.0661636586120356e-15,1.609662558020373e-16,1.6149498320300552e-11,3.0865122908026783e-16,3.149759880208482e-16,3.8005074545220404e-14,0.0009341431060390299
vDCRe_alpha_EG10_CD4_CM_alpha.p,9.762745985798521e-19,5.242033335151588e-19,2.414419110338667e-18,1.6708379910329321e-18,1.0606702929955825e-18,1.2821553003629077e-18,1.5075210935780352e-18,6.625942952352258e-19,1.1450443431874158e-18,1.1114797839368486e-18,1.5350931413012566e-18,9.458774287813129e-19,6.749124850036234e-19,1.3104033951838433e-18,6.343499548586882e-19,6.696258272891821e-19,1.6988884354346248e-16,3.268273143968989e-13,7.201795177874243e-07,1.6821166540474256e-14,4.797926975198338e-13,1.3988930937276295e-11,3.657851019807472e-14,9.01993297231425e-19,1.577298371404206e-18,1.6746127107855322e-15,5.671833091999901e-16,3.297278674785841e-05,8.782648211812884e-19,4.3940955567738527e-13,1.944661668364824e-18,8.614591095877503e-13,9.000603435451766e-19,1.5804686538703268e-16,1.050602590565745e-18,3.1453730199016375e-16,7.527355359607724e-19,3.5423395297159476e-13,1.9255658161711886e-18,1.2424068672586082e-18,5.601013217166375e-19,1.6273317452476955e-17,8.0478014233936985e-19,1.0413639817516219e-13,7.660761173958665e-19,1.2878414724788307e-13,1.6955134542956578e-18,1.077222643459353e-13,6.069884710236589e-19,1.0097306326421913e-07,7.161988813305277e-19,1.0344181613079786e-10,5.723355785034831e-15,9.760392085846438e-18,1.0453229990283023e-13,1.5335882441669292e-12
dcr_KS07_CD8_naive-3_beta.p,1.1482291027177787e-16,7.42662326611516e-17,3.5736735995320244e-19,3.2462324252879383e-13,9.352374223347654e-16,1.4373687217840748e-19,7.277228328155442e-17,1.1524617303207362e-09,1.5863571436415996e-19,2.9230779201210706e-19,1.4610433467390435e-19,1.1731517627522761e-19,2.587654759155977e-19,7.098384444313969e-11,1.1910906384434544e-15,1.3713264531618525e-18,8.480006697046562e-20,1.1451048390067305e-19,1.0841143078347005e-19,7.261790761684266e-20,8.186358810215195e-20,9.733408981695432e-20,9.607847260732155e-20,1.1715101973948644e-19,7.967289071006856e-20,7.645736425682938e-20,1.2817017955109654e-19,7.910016944586559e-20,1.647061657657763e-07,6.147504326151531e-20,1.7919689995616843e-19,5.638250290154244e-20,4.019845184299158e-18,7.817694505863371e-20,1.3419706455458338e-13,1.0938840699296164e-19,1.752671473583912e-19,1.5618794813450355e-19,1.0988250992045028e-19,1.1628253536742304e-19,1.3077695804151964e-16,1.0988787470869013e-19,8.342937993967836e-12,6.255050140686513e-20,1.7252374846347935e-19,5.903708147988165e-20,1.702537675372447e-18,8.179816304427595e-20,2.5761440825920744e-17,9.64859428910598e-20,8.011591822355853e-20,7.193859169752909e-20,1.0429186391711736e-19,1.1730172013156026e-19,7.702314574402323e-20,1.2825803036167894e-19
dcr_KS07_CD8_naive-3_alpha.p,6.484320304569711e-20,4.0288795249908607e-20,1.338846491330185e-19,8.001463256877347e-20,3.375516444170253e-20,6.076690341091458e-20,5.448112541647306e-20,5.929559566852646e-20,5.724036825530678e-20,6.84956366981258e-20,4.3195642579857646e-20,7.749418030338263e-20,2.7531689461120695e-20,7.836770751465736e-20,5.215334943086835e-20,4.121945174865017e-20,1.1045992146192661e-09,1.6502206165284002e-12,1.1086772862579204e-15,1.7667621429244483e-15,1.3715072891378116e-06,5.777659591498095e-14,1.2652972832593778e-13,1.247542644348078e-10,8.734914231403289e-15,2.716036981113378e-12,1.9296480983459103e-17,4.752626329994711e-13,4.664831507812379e-20,5.6977989342695404e-08,3.567687377455706e-20,8.565129918643068e-16,5.983002791827246e-20,8.488766527275065e-16,4.8926604859706756e-20,1.4137599668950763e-14,4.9566112398812325e-20,2.4434084972937568e-14,6.43557733943916e-20,1.8461367035117438e-14,2.855081085694607e-20,1.2884431252685987e-12,3.727041088701286e-20,1.8594563669435258e-14,3.7753861765165976e-20,5.126190201048051e-13,4.6745506995692456e-20,1.6019277621139708e-16,5.0147402669879323e-20,2.2085776950867914e-11,4.598898085673483e-20,7.332009825321226e-15,3.817442013919986e-13,2.576647821675618e-08,1.0116563649507988e-14,5.437364657380942e-14
dcr_KS07_CD8_naive-2_beta.p,3.3721895029517556e-19,4.2743256333249807e-19,5.04270496251259e-13,4.000368348976608e-19,1.0025335701840563e-15,7.293558025269019e-19,4.747767230151722e-19,1.1578509472987032e-18,3.091999984292583e-19,6.968637844970654e-19,1.1499029900889343e-15,1.3784470809826965e-16,1.4218221457045215e-17,1.2091015319631985e-18,2.910774449382319e-19,2.284899327414648e-18,2.1065341629718277e-19,3.206173453860431e-19,3.1300418628906193e-19,2.8859554952202415e-19,1.2162833619465824e-19,2.8604239455980434e-19,4.760496855206767e-19,1.7816143371084793e-19,2.1085478980338787e-19,4.084174462268593e-19,4.148944607545764e-19,2.0331853678989498e-19,3.581724305199722e-19,1.5484947433978655e-19,1.4958188730455914e-06,1.6720133387837823e-19,3.6631070122057203e-19,2.9097313226773566e-19,1.0028210403105131e-18,1.8612409965676604e-19,8.97470821120893e-16,3.672681498483015e-19,3.4178092226112794e-19,2.3662051228926563e-19,2.217789826022737e-19,2.561155598421496e-19,1.7722283647062745e-19,1.814298707093389e-19,3.036823363719093e-19,2.1205798131154097e-19,4.345123859627907e-17,2.0294187829575365e-19,5.035577128288424e-17,3.078028048552021e-19,1.3021687641625457e-18,3.6321080336647295e-19,1.8795111004263743e-19,3.1936417660062094e-19,3.2148909806278944e-19,3.971483966098232e-19
